Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
63	1550	1e+19	0	5.356576e-06	5.4432e+23	5.123287e+23	1.231177e+23	3.892109e+23	3.199135e+22	0	6.804e+22	6.404108e+22	1.538972e+22	4.865137e+22	3.998918e+21	0	0	9.841509e+23	1.623342e-10	1.76352e-05	1.990516e+13	3228.385	12333.32	1.029878e-08	1.955373e-16	7.714922e-25	0.003892201	0.5	8.600649e-06	1	0.07696645	7.209709e+26	2.301694e+28	
64	1550	1e+19	0	5.361537e-06	5.5296e+23	5.202333e+23	1.250869e+23	3.951464e+23	3.272673e+22	0	6.912e+22	6.502916e+22	1.563586e+22	4.93933e+22	4.090841e+21	0	0	9.825621e+23	1.632566e-10	1.790857e-05	1.990285e+13	3306.038	12760.03	1.040395e-08	1.995511e-16	7.953682e-25	0.003971635	0.5	8.857588e-06	1	0.07818814	7.209709e+26	2.301694e+28	
65	1550	1e+19	0	5.366477e-06	5.616e+23	5.281328e+23	1.270565e+23	4.010763e+23	3.346718e+22	0	7.02e+22	6.60166e+22	1.588206e+22	5.013454e+22	4.183397e+21	0	0	9.809935e+23	1.641697e-10	1.818167e-05	1.990052e+13	3384.35	13194.88	1.050868e-08	2.03589e-16	8.196315e-25	0.004051526	0.5	9.118323e-06	1	0.07940983	7.209709e+26	2.301694e+28	
66	1550	1e+19	0	5.371397e-06	5.7024e+23	5.360274e+23	1.290266e+23	4.070007e+23	3.421265e+22	0	7.128e+22	6.700342e+22	1.612833e+22	5.087509e+22	4.276581e+21	0	0	9.794446e+23	1.650738e-10	1.845453e-05	1.989816e+13	3463.317	13637.9	1.0613e-08	2.07651e-16	8.442832e-25	0.004131873	0.5	9.382858e-06	1	0.08063152	7.209709e+26	2.301694e+28	
67	1550	1e+19	0	5.376296e-06	5.7888e+23	5.439169e+23	1.309972e+23	4.129197e+23	3.496309e+22	0	7.236e+22	6.798961e+22	1.637465e+22	5.161496e+22	4.370387e+21	0	0	9.779147e+23	1.659691e-10	1.872712e-05	1.989579e+13	3542.934	14089.12	1.07169e-08	2.117368e-16	8.693243e-25	0.004212672	0.5	9.651196e-06	1	0.08185321	7.209709e+26	2.301694e+28	
68	1550	1e+19	0	5.381175e-06	5.8752e+23	5.518015e+23	1.329684e+23	4.188332e+23	3.571847e+22	0	7.344e+22	6.897519e+22	1.662104e+22	5.235415e+22	4.464808e+21	0	0	9.764034e+23	1.668557e-10	1.899947e-05	1.98934e+13	3623.199	14548.58	1.082041e-08	2.158465e-16	8.947561e-25	0.00429392	0.5	9.923338e-06	1	0.0830749	7.209709e+26	2.301694e+28	
69	1550	1e+19	0	5.386034e-06	5.9616e+23	5.596813e+23	1.3494e+23	4.247413e+23	3.647872e+22	0	7.452e+22	6.996016e+22	1.68675e+22	5.309266e+22	4.55984e+21	0	0	9.749103e+23	1.67734e-10	1.927156e-05	1.989099e+13	3704.107	15016.32	1.092352e-08	2.199798e-16	9.205796e-25	0.004375615	0.5	1.019929e-05	1	0.08429659	7.209709e+26	2.301694e+28	
70	1550	1e+19	0	5.390872e-06	6.048e+23	5.675562e+23	1.369121e+23	4.306441e+23	3.72438e+22	0	7.56e+22	7.094452e+22	1.711401e+22	5.383051e+22	4.655475e+21	0	0	9.734348e+23	1.686042e-10	1.954341e-05	1.988856e+13	3785.655	15492.38	1.102624e-08	2.241366e-16	9.467961e-25	0.004457754	0.5	1.047905e-05	1	0.08551828	7.209709e+26	2.301694e+28	
71	1550	1e+19	0	5.395691e-06	6.1344e+23	5.754263e+23	1.388847e+23	4.365416e+23	3.801368e+22	0	7.668e+22	7.192829e+22	1.736059e+22	5.45677e+22	4.751709e+21	0	0	9.719765e+23	1.694663e-10	1.981501e-05	1.988611e+13	3867.839	15976.78	1.112859e-08	2.283169e-16	9.734065e-25	0.004540334	0.5	1.076263e-05	1	0.08673997	7.209709e+26	2.301694e+28	
72	1550	1e+19	0	5.400489e-06	6.2208e+23	5.832917e+23	1.408579e+23	4.424339e+23	3.878829e+22	0	7.776e+22	7.291146e+22	1.760723e+22	5.530423e+22	4.848537e+21	0	0	9.705349e+23	1.703206e-10	2.008637e-05	1.988364e+13	3950.655	16469.56	1.123057e-08	2.325205e-16	1.000412e-24	0.004623353	0.5	1.105002e-05	1	0.08796166	7.209709e+26	2.301694e+28	
73	1550	1e+19	0	5.405267e-06	6.3072e+23	5.911524e+23	1.428315e+23	4.483209e+23	3.956762e+22	0	7.884e+22	7.389405e+22	1.785393e+22	5.604011e+22	4.945952e+21	0	0	9.691096e+23	1.711673e-10	2.035749e-05	1.988115e+13	4034.1	16970.76	1.133218e-08	2.367472e-16	1.027814e-24	0.004706808	0.5	1.134123e-05	1	0.08918335	7.209709e+26	2.301694e+28	
74	1550	1e+19	0	5.410025e-06	6.3936e+23	5.990084e+23	1.448056e+23	4.542028e+23	4.03516e+22	0	7.992e+22	7.487605e+22	1.81007e+22	5.677535e+22	5.04395e+21	0	0	9.677003e+23	1.720066e-10	2.062837e-05	1.987865e+13	4118.171	17480.41	1.143344e-08	2.409971e-16	1.055613e-24	0.004790696	0.5	1.163627e-05	1	0.09040504	7.209709e+26	2.301694e+28	
75	1550	1e+19	0	5.414763e-06	6.48e+23	6.068598e+23	1.467802e+23	4.600796e+23	4.114021e+22	0	8.1e+22	7.585747e+22	1.834753e+22	5.750995e+22	5.142526e+21	0	0	9.663065e+23	1.728386e-10	2.089901e-05	1.987613e+13	4202.865	17998.55	1.153435e-08	2.452699e-16	1.083811e-24	0.004875015	0.5	1.193513e-05	1	0.09162673	7.209709e+26	2.301694e+28	
76	1550	1e+19	0	5.419481e-06	6.5664e+23	6.147066e+23	1.487554e+23	4.659513e+23	4.193339e+22	0	8.208e+22	7.683833e+22	1.859442e+22	5.824391e+22	5.241674e+21	0	0	9.64928e+23	1.736635e-10	2.116941e-05	1.987358e+13	4288.177	18525.21	1.163492e-08	2.495656e-16	1.112409e-24	0.004959763	0.5	1.223782e-05	1	0.09284842	7.209709e+26	2.301694e+28	
77	1550	1e+19	0	5.424179e-06	6.6528e+23	6.225489e+23	1.50731e+23	4.718179e+23	4.273112e+22	0	8.316e+22	7.781861e+22	1.884137e+22	5.897724e+22	5.34139e+21	0	0	9.635642e+23	1.744814e-10	2.143958e-05	1.987102e+13	4374.106	19060.42	1.173516e-08	2.538841e-16	1.141407e-24	0.005044937	0.5	1.254434e-05	1	0.09407011	7.209709e+26	2.301694e+28	
78	1550	1e+19	0	5.428857e-06	6.7392e+23	6.303866e+23	1.527071e+23	4.776795e+23	4.353336e+22	0	8.424e+22	7.879833e+22	1.908839e+22	5.970994e+22	5.441669e+21	0	0	9.622149e+23	1.752924e-10	2.170952e-05	1.986844e+13	4460.648	19604.21	1.183506e-08	2.582253e-16	1.170807e-24	0.005130534	0.5	1.28547e-05	1	0.0952918	7.209709e+26	2.301694e+28	
79	1550	1e+19	0	5.433515e-06	6.8256e+23	6.382199e+23	1.546837e+23	4.835362e+23	4.434006e+22	0	8.532e+22	7.977749e+22	1.933546e+22	6.044203e+22	5.542507e+21	0	0	9.608797e+23	1.760969e-10	2.197923e-05	1.986585e+13	4547.799	20156.63	1.193464e-08	2.62589e-16	1.20061e-24	0.005216553	0.5	1.31689e-05	1	0.09651349	7.209709e+26	2.301694e+28	
80	1550	1e+19	0	5.438154e-06	6.912e+23	6.460488e+23	1.566608e+23	4.89388e+23	4.515119e+22	0	8.64e+22	8.07561e+22	1.95826e+22	6.11735e+22	5.643898e+21	0	0	9.595584e+23	1.768948e-10	2.224871e-05	1.986323e+13	4635.558	20717.7	1.20339e-08	2.669752e-16	1.230817e-24	0.005302991	0.5	1.348694e-05	1	0.09773518	7.209709e+26	2.301694e+28	
81	1550	1e+19	0	5.442773e-06	6.9984e+23	6.538733e+23	1.586384e+23	4.952348e+23	4.596671e+22	0	8.748e+22	8.173416e+22	1.982981e+22	6.190435e+22	5.745839e+21	0	0	9.582505e+23	1.776862e-10	2.251796e-05	1.98606e+13	4723.92	21287.45	1.213286e-08	2.713838e-16	1.26143e-24	0.005389846	0.5	1.380882e-05	1	0.09895686	7.209709e+26	2.301694e+28	
82	1550	1e+19	0	5.447372e-06	7.0848e+23	6.616934e+23	1.606166e+23	5.010768e+23	4.67866e+22	0	8.856e+22	8.271168e+22	2.007707e+22	6.263461e+22	5.848325e+21	0	0	9.569559e+23	1.784715e-10	2.278699e-05	1.985795e+13	4812.884	21865.93	1.22315e-08	2.758147e-16	1.292449e-24	0.005477116	0.5	1.413455e-05	1	0.1001786	7.209709e+26	2.301694e+28	
83	1550	1e+19	0	5.451952e-06	7.1712e+23	6.695092e+23	1.625952e+23	5.06914e+23	4.761081e+22	0	8.964e+22	8.368865e+22	2.03244e+22	6.336425e+22	5.951351e+21	0	0	9.556742e+23	1.792506e-10	2.30558e-05	1.985528e+13	4902.445	22453.16	1.232985e-08	2.802678e-16	1.323875e-24	0.005564797	0.5	1.446413e-05	1	0.1014002	7.209709e+26	2.301694e+28	
84	1550	1e+19	0	5.456512e-06	7.2576e+23	6.773207e+23	1.645743e+23	5.127464e+23	4.843931e+22	0	9.072e+22	8.466509e+22	2.057178e+22	6.40933e+22	6.054914e+21	0	0	9.544051e+23	1.800237e-10	2.332438e-05	1.98526e+13	4992.603	23049.17	1.24279e-08	2.84743e-16	1.35571e-24	0.00565289	0.5	1.479757e-05	1	0.1026219	7.209709e+26	2.301694e+28	
85	1550	1e+19	0	5.461053e-06	7.344e+23	6.851279e+23	1.665539e+23	5.185741e+23	4.927207e+22	0	9.18e+22	8.564099e+22	2.081923e+22	6.482176e+22	6.159009e+21	0	0	9.531485e+23	1.807908e-10	2.359274e-05	1.98499e+13	5083.353	23654	1.252566e-08	2.892403e-16	1.387955e-24	0.00574139	0.5	1.513486e-05	1	0.1038436	7.209709e+26	2.301694e+28	
86	1550	1e+19	0	5.465574e-06	7.4304e+23	6.929309e+23	1.68534e+23	5.24397e+23	5.010906e+22	0	9.288e+22	8.661637e+22	2.106675e+22	6.554962e+22	6.263633e+21	0	0	9.519039e+23	1.815522e-10	2.386089e-05	1.984718e+13	5174.693	24267.68	1.262313e-08	2.937595e-16	1.42061e-24	0.005830296	0.5	1.547602e-05	1	0.1050653	7.209709e+26	2.301694e+28	
87	1550	1e+19	0	5.470076e-06	7.5168e+23	7.007298e+23	1.705146e+23	5.302152e+23	5.095025e+22	0	9.396e+22	8.759122e+22	2.131432e+22	6.62769e+22	6.368781e+21	0	0	9.506712e+23	1.82308e-10	2.412882e-05	1.984444e+13	5266.621	24890.25	1.272032e-08	2.983005e-16	1.453678e-24	0.005919606	0.5	1.582103e-05	1	0.106287	7.209709e+26	2.301694e+28	
88	1550	1e+19	0	5.474559e-06	7.6032e+23	7.085244e+23	1.724956e+23	5.360288e+23	5.179559e+22	0	9.504e+22	8.856555e+22	2.156195e+22	6.70036e+22	6.474449e+21	0	0	9.494501e+23	1.830582e-10	2.439653e-05	1.984169e+13	5359.134	25521.73	1.281724e-08	3.028633e-16	1.487158e-24	0.006009318	0.5	1.616992e-05	1	0.1075087	7.209709e+26	2.301694e+28	
89	1550	1e+19	0	5.479022e-06	7.6896e+23	7.163149e+23	1.744772e+23	5.418377e+23	5.264507e+22	0	9.612e+22	8.953937e+22	2.180965e+22	6.772972e+22	6.580634e+21	0	0	9.482404e+23	1.838029e-10	2.466402e-05	1.983892e+13	5452.229	26162.15	1.291388e-08	3.074478e-16	1.521052e-24	0.00609943	0.5	1.652267e-05	1	0.1087304	7.209709e+26	2.301694e+28	
90	1550	1e+19	0	5.483466e-06	7.776e+23	7.241013e+23	1.764593e+23	5.476421e+23	5.349866e+22	0	9.72e+22	9.051267e+22	2.205741e+22	6.845526e+22	6.687332e+21	0	0	9.470419e+23	1.845422e-10	2.493131e-05	1.983613e+13	5545.905	26811.55	1.301026e-08	3.120539e-16	1.555362e-24	0.00618994	0.5	1.68793e-05	1	0.1099521	7.209709e+26	2.301694e+28	
91	1550	1e+19	0	5.48789e-06	7.8624e+23	7.318837e+23	1.784418e+23	5.534419e+23	5.435632e+22	0	9.828e+22	9.148546e+22	2.230523e+22	6.918023e+22	6.79454e+21	0	0	9.458543e+23	1.852763e-10	2.519838e-05	1.983332e+13	5640.158	27469.97	1.310637e-08	3.166815e-16	1.590088e-24	0.006280846	0.5	1.723981e-05	1	0.1111738	7.209709e+26	2.301694e+28	
92	1550	1e+19	0	5.492296e-06	7.9488e+23	7.39662e+23	1.804249e+23	5.592371e+23	5.521802e+22	0	9.936e+22	9.245775e+22	2.255311e+22	6.990464e+22	6.902253e+21	0	0	9.446774e+23	1.860053e-10	2.546524e-05	1.98305e+13	5734.986	28137.42	1.320222e-08	3.213305e-16	1.625231e-24	0.006372146	0.5	1.76042e-05	1	0.1123955	7.209709e+26	2.301694e+28	
93	1550	1e+19	0	5.496682e-06	8.0352e+23	7.474363e+23	1.824084e+23	5.650279e+23	5.608374e+22	0	1.0044e+23	9.342953e+22	2.280105e+22	7.062848e+22	7.010468e+21	0	0	9.43511e+23	1.867291e-10	2.57319e-05	1.982766e+13	5830.387	28813.95	1.329782e-08	3.26001e-16	1.660793e-24	0.006463838	0.5	1.797247e-05	1	0.1136171	7.209709e+26	2.301694e+28	
94	1550	1e+19	0	5.50105e-06	8.1216e+23	7.552065e+23	1.843924e+23	5.708141e+23	5.695345e+22	0	1.0152e+23	9.440082e+22	2.304905e+22	7.135176e+22	7.119181e+21	0	0	9.42355e+23	1.87448e-10	2.599834e-05	1.982481e+13	5926.358	29499.58	1.339317e-08	3.306927e-16	1.696774e-24	0.00655592	0.5	1.834462e-05	1	0.1148388	7.209709e+26	2.301694e+28	
95	1550	1e+19	0	5.505398e-06	8.208e+23	7.629729e+23	1.863769e+23	5.765959e+23	5.782712e+22	0	1.026e+23	9.537161e+22	2.329712e+22	7.207449e+22	7.228391e+21	0	0	9.41209e+23	1.88162e-10	2.626458e-05	1.982194e+13	6022.897	30194.35	1.348827e-08	3.354057e-16	1.733176e-24	0.00664839	0.5	1.872067e-05	1	0.1160605	7.209709e+26	2.301694e+28	
96	1550	1e+19	0	5.509727e-06	8.2944e+23	7.707353e+23	1.883619e+23	5.823733e+23	5.870473e+22	0	1.0368e+23	9.634191e+22	2.354524e+22	7.279667e+22	7.338092e+21	0	0	9.40073e+23	1.888712e-10	2.653062e-05	1.981905e+13	6120.003	30898.29	1.358313e-08	3.401398e-16	1.77e-24	0.006741247	0.5	1.910061e-05	1	0.1172822	7.209709e+26	2.301694e+28	
97	1550	1e+19	0	5.514037e-06	8.3808e+23	7.784938e+23	1.903474e+23	5.881463e+23	5.958625e+22	0	1.0476e+23	9.731172e+22	2.379343e+22	7.351829e+22	7.448281e+21	0	0	9.389467e+23	1.895757e-10	2.679645e-05	1.981615e+13	6217.672	31611.42	1.367775e-08	3.448949e-16	1.807247e-24	0.006834488	0.5	1.948445e-05	1	0.1185039	7.209709e+26	2.301694e+28	
98	1550	1e+19	0	5.518329e-06	8.4672e+23	7.862483e+23	1.923334e+23	5.93915e+23	6.047165e+22	0	1.0584e+23	9.828104e+22	2.404167e+22	7.423937e+22	7.558956e+21	0	0	9.3783e+23	1.902755e-10	2.706208e-05	1.981323e+13	6315.903	32333.78	1.377213e-08	3.496711e-16	1.844917e-24	0.006928113	0.5	1.987219e-05	1	0.1197256	7.209709e+26	2.301694e+28	
99	1550	1e+19	0	5.522601e-06	8.5536e+23	7.939991e+23	1.943198e+23	5.996792e+23	6.136091e+22	0	1.0692e+23	9.924989e+22	2.428998e+22	7.495991e+22	7.670114e+21	0	0	9.367226e+23	1.909707e-10	2.732751e-05	1.981029e+13	6414.694	33065.39	1.386627e-08	3.544682e-16	1.883012e-24	0.007022118	0.5	2.026383e-05	1	0.1209473	7.209709e+26	2.301694e+28	
100	1550	1e+19	0	5.526855e-06	8.64e+23	8.01746e+23	1.963068e+23	6.054392e+23	6.2254e+22	0	1.08e+23	1.002182e+23	2.453835e+22	7.56799e+22	7.78175e+21	0	0	9.356245e+23	1.916615e-10	2.759274e-05	1.980734e+13	6514.041	33806.3	1.396019e-08	3.592862e-16	1.921534e-24	0.007116503	0.5	2.065938e-05	1	0.122169	7.209709e+26	2.301694e+28	
101	1550	1e+19	0	5.53109e-06	8.7264e+23	8.094891e+23	1.982942e+23	6.111949e+23	6.31509e+22	0	1.0908e+23	1.011861e+23	2.478677e+22	7.639936e+22	7.893863e+21	0	0	9.345354e+23	1.923479e-10	2.785777e-05	1.980437e+13	6613.944	34556.53	1.405388e-08	3.64125e-16	1.960482e-24	0.007211266	0.5	2.105884e-05	1	0.1233907	7.209709e+26	2.301694e+28	
102	1550	1e+19	0	5.535306e-06	8.8128e+23	8.172284e+23	2.002821e+23	6.169463e+23	6.405159e+22	0	1.1016e+23	1.021536e+23	2.503526e+22	7.711829e+22	8.006448e+21	0	0	9.334552e+23	1.930299e-10	2.812261e-05	1.980139e+13	6714.4	35316.11	1.414735e-08	3.689845e-16	1.999859e-24	0.007306404	0.5	2.146221e-05	1	0.1246123	7.209709e+26	2.301694e+28	
103	1550	1e+19	0	5.539504e-06	8.8992e+23	8.24964e+23	2.022705e+23	6.226935e+23	6.495603e+22	0	1.1124e+23	1.031205e+23	2.528381e+22	7.783669e+22	8.119504e+21	0	0	9.323838e+23	1.937076e-10	2.838724e-05	1.979839e+13	6815.408	36085.06	1.42406e-08	3.738647e-16	2.039665e-24	0.007401917	0.5	2.186951e-05	1	0.125834	7.209709e+26	2.301694e+28	
104	1550	1e+19	0	5.543683e-06	8.9856e+23	8.326958e+23	2.042593e+23	6.284364e+23	6.586422e+22	0	1.1232e+23	1.04087e+23	2.553242e+22	7.855456e+22	8.233027e+21	0	0	9.313209e+23	1.943811e-10	2.865168e-05	1.979537e+13	6916.965	36863.43	1.433363e-08	3.787654e-16	2.079901e-24	0.007497802	0.5	2.228072e-05	1	0.1270557	7.209709e+26	2.301694e+28	
105	1550	1e+19	0	5.547843e-06	9.072e+23	8.404239e+23	2.062487e+23	6.341752e+23	6.677612e+22	0	1.134e+23	1.05053e+23	2.578108e+22	7.92719e+22	8.347015e+21	0	0	9.302665e+23	1.950505e-10	2.891593e-05	1.979234e+13	7019.068	37651.24	1.442645e-08	3.836867e-16	2.120569e-24	0.007594058	0.5	2.269586e-05	1	0.1282774	7.209709e+26	2.301694e+28	
106	1550	1e+19	0	5.551985e-06	9.1584e+23	8.481483e+23	2.082385e+23	6.399098e+23	6.769171e+22	0	1.1448e+23	1.060185e+23	2.602981e+22	7.998873e+22	8.461464e+21	0	0	9.292203e+23	1.957158e-10	2.917999e-05	1.978929e+13	7121.718	38448.52	1.451906e-08	3.886285e-16	2.161669e-24	0.007690683	0.5	2.311492e-05	1	0.1294991	7.209709e+26	2.301694e+28	
107	1550	1e+19	0	5.556108e-06	9.2448e+23	8.55869e+23	2.102288e+23	6.456403e+23	6.861098e+22	0	1.1556e+23	1.069836e+23	2.62786e+22	8.070503e+22	8.576372e+21	0	0	9.281823e+23	1.963771e-10	2.944385e-05	1.978623e+13	7224.911	39255.3	1.461146e-08	3.935907e-16	2.203202e-24	0.007787676	0.5	2.353792e-05	1	0.1307208	7.209709e+26	2.301694e+28	
108	1550	1e+19	0	5.560213e-06	9.3312e+23	8.635861e+23	2.122195e+23	6.513666e+23	6.953389e+22	0	1.1664e+23	1.079483e+23	2.652744e+22	8.142082e+22	8.691736e+21	0	0	9.271524e+23	1.970345e-10	2.970752e-05	1.978315e+13	7328.645	40071.6	1.470365e-08	3.985732e-16	2.24517e-24	0.007885034	0.5	2.396485e-05	1	0.1319425	7.209709e+26	2.301694e+28	
109	1550	1e+19	0	5.564299e-06	9.4176e+23	8.712996e+23	2.142108e+23	6.570888e+23	7.046043e+22	0	1.1772e+23	1.089124e+23	2.677635e+22	8.21361e+22	8.807554e+21	0	0	9.261303e+23	1.97688e-10	2.9971e-05	1.978006e+13	7432.919	40897.47	1.479564e-08	4.03576e-16	2.287574e-24	0.007982757	0.5	2.439572e-05	1	0.1331642	7.209709e+26	2.301694e+28	
110	1550	1e+19	0	5.568367e-06	9.504e+23	8.790094e+23	2.162025e+23	6.628069e+23	7.139058e+22	0	1.188e+23	1.098762e+23	2.702531e+22	8.285087e+22	8.923822e+21	0	0	9.25116e+23	1.983376e-10	3.02343e-05	1.977695e+13	7537.731	41732.92	1.488743e-08	4.08599e-16	2.330414e-24	0.008080843	0.5	2.483053e-05	1	0.1343859	7.209709e+26	2.301694e+28	
111	1550	1e+19	0	5.572417e-06	9.5904e+23	8.867157e+23	2.181947e+23	6.68521e+23	7.232431e+22	0	1.1988e+23	1.108395e+23	2.727433e+22	8.356513e+22	9.040539e+21	0	0	9.241093e+23	1.989835e-10	3.04974e-05	1.977383e+13	7643.08	42578	1.497902e-08	4.136422e-16	2.373693e-24	0.00817929	0.5	2.526928e-05	1	0.1356076	7.209709e+26	2.301694e+28	
112	1550	1e+19	0	5.576448e-06	9.6768e+23	8.944184e+23	2.201873e+23	6.742311e+23	7.326161e+22	0	1.2096e+23	1.118023e+23	2.752341e+22	8.427888e+22	9.157701e+21	0	0	9.231101e+23	1.996256e-10	3.076032e-05	1.977069e+13	7748.962	43432.71	1.507042e-08	4.187055e-16	2.417409e-24	0.008278097	0.5	2.571199e-05	1	0.1368292	7.209709e+26	2.301694e+28	
113	1550	1e+19	0	5.580461e-06	9.7632e+23	9.021175e+23	2.221804e+23	6.799371e+23	7.420245e+22	0	1.2204e+23	1.127647e+23	2.777256e+22	8.499214e+22	9.275307e+21	0	0	9.221183e+23	2.002641e-10	3.102306e-05	1.976754e+13	7855.378	44297.11	1.516163e-08	4.237889e-16	2.461566e-24	0.008377262	0.5	2.615864e-05	1	0.1380509	7.209709e+26	2.301694e+28	
114	1550	1e+19	0	5.584456e-06	9.8496e+23	9.098132e+23	2.24174e+23	6.856391e+23	7.514683e+22	0	1.2312e+23	1.137266e+23	2.802175e+22	8.570489e+22	9.393353e+21	0	0	9.211338e+23	2.00899e-10	3.128561e-05	1.976437e+13	7962.324	45171.21	1.525265e-08	4.288922e-16	2.506164e-24	0.008476784	0.5	2.660926e-05	1	0.1392726	7.209709e+26	2.301694e+28	
115	1550	1e+19	0	5.588433e-06	9.936e+23	9.175053e+23	2.261681e+23	6.913372e+23	7.60947e+22	0	1.242e+23	1.146882e+23	2.827101e+22	8.641715e+22	9.511838e+21	0	0	9.201565e+23	2.015303e-10	3.154797e-05	1.976119e+13	8069.799	46055.04	1.534347e-08	4.340155e-16	2.551203e-24	0.00857666	0.5	2.706383e-05	1	0.1404943	7.209709e+26	2.301694e+28	
116	1550	1e+19	0	5.592391e-06	1.00224e+24	9.251939e+23	2.281626e+23	6.970313e+23	7.704607e+22	0	1.2528e+23	1.156492e+23	2.852033e+22	8.712891e+22	9.630759e+21	0	0	9.191861e+23	2.021581e-10	3.181015e-05	1.975799e+13	8177.802	46948.64	1.543412e-08	4.391586e-16	2.596685e-24	0.008676891	0.5	2.752236e-05	1	0.141716	7.209709e+26	2.301694e+28	
117	1550	1e+19	0	5.596332e-06	1.01088e+24	9.328791e+23	2.301576e+23	7.027215e+23	7.800091e+22	0	1.2636e+23	1.166099e+23	2.87697e+22	8.784019e+22	9.750113e+21	0	0	9.182228e+23	2.027825e-10	3.207215e-05	1.975477e+13	8286.331	47852.03	1.552458e-08	4.443216e-16	2.642612e-24	0.008777473	0.5	2.798487e-05	1	0.1429377	7.209709e+26	2.301694e+28	
118	1550	1e+19	0	5.600254e-06	1.01952e+24	9.405608e+23	2.321531e+23	7.084077e+23	7.895919e+22	0	1.2744e+23	1.175701e+23	2.901913e+22	8.855097e+22	9.869899e+21	0	0	9.172662e+23	2.034035e-10	3.233397e-05	1.975155e+13	8395.384	48765.23	1.561486e-08	4.495044e-16	2.688983e-24	0.008878406	0.5	2.845134e-05	1	0.1441594	7.209709e+26	2.301694e+28	
119	1550	1e+19	0	5.604158e-06	1.02816e+24	9.482391e+23	2.34149e+23	7.140901e+23	7.992091e+22	0	1.2852e+23	1.185299e+23	2.926862e+22	8.926126e+22	9.990114e+21	0	0	9.163164e+23	2.040211e-10	3.259561e-05	1.974831e+13	8504.96	49688.29	1.570496e-08	4.547068e-16	2.7358e-24	0.008979689	0.5	2.892178e-05	1	0.1453811	7.209709e+26	2.301694e+28	
120	1550	1e+19	0	5.608045e-06	1.0368e+24	9.55914e+23	2.361453e+23	7.197686e+23	8.088605e+22	0	1.296e+23	1.194892e+23	2.951817e+22	8.997108e+22	1.011076e+22	0	0	9.153733e+23	2.046354e-10	3.285707e-05	1.974505e+13	8615.057	50621.22	1.579488e-08	4.599289e-16	2.783065e-24	0.009081319	0.5	2.939621e-05	1	0.1466028	7.209709e+26	2.301694e+28	
121	1550	1e+19	0	5.611913e-06	1.04544e+24	9.635854e+23	2.381422e+23	7.254432e+23	8.185458e+22	0	1.3068e+23	1.204482e+23	2.976777e+22	9.06804e+22	1.023182e+22	0	0	9.144366e+23	2.052464e-10	3.311835e-05	1.974178e+13	8725.673	51564.06	1.588464e-08	4.651707e-16	2.830777e-24	0.009183296	0.5	2.987461e-05	1	0.1478245	7.209709e+26	2.301694e+28	
122	1550	1e+19	0	5.615764e-06	1.05408e+24	9.712535e+23	2.401395e+23	7.31114e+23	8.282649e+22	0	1.3176e+23	1.214067e+23	3.001744e+22	9.138925e+22	1.035331e+22	0	0	9.135064e+23	2.058542e-10	3.337946e-05	1.973849e+13	8836.807	52516.83	1.597421e-08	4.70432e-16	2.878939e-24	0.009285618	0.5	3.0357e-05	1	0.1490461	7.209709e+26	2.301694e+28	
123	1550	1e+19	0	5.619596e-06	1.06272e+24	9.789182e+23	2.421372e+23	7.36781e+23	8.380177e+22	0	1.3284e+23	1.223648e+23	3.026715e+22	9.209762e+22	1.047522e+22	0	0	9.125825e+23	2.064588e-10	3.364038e-05	1.973519e+13	8948.458	53479.57	1.606362e-08	4.757128e-16	2.927551e-24	0.009388283	0.5	3.084338e-05	1	0.1502678	7.209709e+26	2.301694e+28	
124	1550	1e+19	0	5.623411e-06	1.07136e+24	9.865796e+23	2.441354e+23	7.424442e+23	8.478039e+22	0	1.3392e+23	1.233225e+23	3.051693e+22	9.280552e+22	1.059755e+22	0	0	9.116649e+23	2.070603e-10	3.390114e-05	1.973188e+13	9060.624	54452.29	1.615286e-08	4.81013e-16	2.976614e-24	0.00949129	0.5	3.133375e-05	1	0.1514895	7.209709e+26	2.301694e+28	
125	1550	1e+19	0	5.627208e-06	1.08e+24	9.942377e+23	2.461341e+23	7.481035e+23	8.576234e+22	0	1.35e+23	1.242797e+23	3.076676e+22	9.351294e+22	1.072029e+22	0	0	9.107534e+23	2.076587e-10	3.416171e-05	1.972855e+13	9173.303	55435.03	1.624194e-08	4.863327e-16	3.026129e-24	0.009594639	0.5	3.182811e-05	1	0.1527112	7.209709e+26	2.301694e+28	
